PANDURATA      ;42;26442;RECHEADO BRIGADEIRO                ;1;0;7691607;4;20;4;0;1.00;7691607
PANDURATA      ;42;26443;EMB.KIT BAUD.PEQ.                  ;1;0;7691614;25;20;29;0;1.00;7691614
PANDURATA      ;42;26444;PANETTONE BAUDUCCO                 ;1;0;7691621;15;15;16;0;1.00;7691621
PANDURATA      ;42;26445;RECHEADO CHOCOLATE                 ;1;0;7691638;4;19;4;0;1.00;7691638
PANDURATA      ;42;26446;COOKIES ORIGINAL                   ;1;0;7691645;2;19;5;0;1.00;7691645
PANDURATA      ;42;26447;BIS.CAMPANHE                       ;1;0;7691652;3;25;17;0;1.00;7691652
PANDURATA      ;42;26448;BISCOITO MAIZENA                   ;1;0;7691669;4;22;6;0;1.00;7691669
PANDURATA      ;42;26449;WAFER CHOCOLATE                    ;1;0;7691676;2;20;8;0;1.00;7691676
PANDURATA      ;42;26450;TORRADA TRADICIONAL                ;1;0;7691683;6;17;8;0;1.00;7691683
PANDURATA      ;42;26451;RECHEADO BRIGADEIRO                ;1;0;7691690;4;20;4;0;1.00;7691690
PANDURATA      ;42;26452;P O DE MEL                         ;1;0;7691706;8;10;1;0;1.00;7691706
PANDURATA      ;42;26453;AGUA E SAL                         ;1;0;7691713;5;17;5;0;1.00;7691713
PANDURATA      ;42;26454;COOKIES ORIGINAL                   ;1;0;7691720;2;19;5;0;1.00;7691720
PANDURATA      ;42;26455;COOKIES CHOCOLATE                  ;1;0;7691737;2;19;5;0;1.00;7691737
PANDURATA      ;42;26456;BOLINHO LARANJA                    ;1;0;7691744;8;8;2;0;1.00;7691744
PANDURATA      ;42;26457;COOKIES MAXI                       ;1;0;7691751;2;19;5;0;1.00;7691751
PANDURATA      ;42;26458;MINI COLOM MMS 100G                ;18;17900000000000;7891960000000;25;19;15;6;12.60;1228865
PANDURATA      ;42;26460;COLOMBA MOUSSE 650G                ;8;17900000000000;7891960000000;57;45;22;4;7.40;1228867
PANDURATA      ;42;26462;COLOMBA VIS FRU 400G               ;12;17900000000000;7891960000000;57;46;32;4;7.60;1228868
PANDURATA      ;42;26465;COLOMBA TRUFA VISC 5               ;8;17900000000000;7891960000000;57;45;22;4;7.20;1228891
PANDURATA      ;42;26466;COLAMBA SNICKER 650G               ;8;17900000000000;7891960000000;57;46;22;4;7.66;1229041
PANDURATA      ;42;26467;TORRA MANTE VISC120G               ;32;17900000000000;7891960000000;35;26;34;11;4.38;1237889
PANDURATA      ;42;26471;COOK BAUD AV/PAS 60G               ;42;17900000000000;7891960000000;36;19;19;15;3.02;1241766
PANDURATA      ;42;26472;TORR TOAST MULTI128G               ;24;17900000000000;7891960000000;42;29;26;9;3.64;1241765
PANDURATA      ;42;26473;TORR TOA INT BAU128G               ;24;17900000000000;7891960000000;41;28;26;9;3.88;1241764
PANDURATA      ;42;26474;TORR TOAST AZEI 128G               ;24;17900000000000;7891960000000;42;29;26;9;3.86;1241763
PANDURATA      ;42;26479;BISC CHOCO LEITE 36G               ;108;17900000000000;7891960000000;30;22;27;17;4.92;1241759
PANDURATA      ;42;26481;PAN BAUD FRU DAM 500               ;6;17900000000000;7891960000000;54;37;21;5;4.39;1245040
PANDURATA      ;42;26483;CHOC MAXI BAU BR 500               ;18;17900000000000;7891960000000;56;38;51;5;11.82;1245043
PANDURATA      ;42;26486;CHOCOTTONE BITES 107               ;15;17900000000000;7891960000000;55;30;15;6;2.52;1253364
PANDURATA      ;42;26487;PANET SALG BAUD 400G               ;12;17900000000000;7891960000000;49;32;34;7;6.70;1253365
PANDURATA      ;42;26488;PRINGLES CHURRA 120G               ;18;17900000000000;7896000000000;43;22;21;10;2.20;1258782
PANDURATA      ;42;26496;SNACK CHEEZ PARM 29G               ;20;17900000000000;7896000000000;26;21;15;20;0.80;1264239
PANDURATA      ;42;26497;SNACK CHEEZ CHED 65G               ;20;17900000000000;7896000000000;36;24;20;13;1.66;1264240
PANDURATA      ;42;26498;SNACK CHEEZ PARM 65G               ;20;17900000000000;7896000000000;37;24;20;13;1.50;1264242
PANDURATA      ;42;26500;SNACK CHEEZ PRO 115G               ;30;17900000000000;7896000000000;44;42;26;6;4.44;1264244
PANDURATA      ;42;26502;SNACK CHEEZ PAR 115G               ;30;27900000000000;7896000000000;44;41;25;6;4.44;1264246
PANDURATA      ;42;26503;SNACK CHEEZ CHE 115G               ;30;17900000000000;7896000000000;44;41;25;6;4.32;1264250
PANDURATA      ;42;26525;PRINGLES CHBURG 113G               ;18;17900000000000;7896000000000;44;23;21;10;3.18;1282241
PANDURATA      ;42;26529;PANE BAUDU QUEI 400G               ;12;17900000000000;7891960000000;48;33;34;7;6.54;1310774
PANDURATA      ;42;26530;MINI PAN BAU QUE 80G               ;24;17900000000000;7891960000000;40;31;22;8;3.06;1310775
PANDURATA      ;42;26531;CHOCOT VISCONTI 750G               ;12;17900000000000;7891960000000;59;40;39;5;11.92;1310776
PANDURATA      ;42;26532;PAN BAU UVA LIM 500G               ;6;17900000000000;7891960000000;49;33;47;5;7.10;1310777
PANDURATA      ;42;26555;PRINGLES 158 SAL E V               ;14;38000265600;38000265617;40;23;24;13;3.08;1328176
PANDURATA      ;42;26557;PANETTONE GOTAS BACI               ;12;17900000000000;7891960000000;58;40;42;5;13.16;1328082
PANDURATA      ;42;26558;PANETTONE GOTAS PERU               ;12;17900000000000;7891960000000;58;40;42;5;13.16;1328083
PANDURATA      ;42;26573;BISC BANANA 375G                   ;24;17900000000000;7891960000000;58;20;28;10;9.58;1354529
PANDURATA      ;42;26574;BISC CHOCOLATE 335G                ;24;17900000000000;7891960000000;58;20;28;10;9.58;1354540
PANDURATA      ;42;26575;BISC LEITE 335G                    ;24;17900000000000;7891960000000;58;20;28;10;9.58;1354541
PANDURATA      ;42;26576;BISC CHOC GOTAS 335G               ;24;17900000000000;7891960000000;58;20;28;10;9.58;1354542
PANDURATA      ;42;26577;COOKIE BRANCO 96G                  ;42;17900000000000;7891960000000;37;23;20;13;4.04;1354543
PANDURATA      ;42;26578;COOKIE AVEIA 80G                   ;42;17900000000000;7891960000000;37;23;20;13;4.04;1354544
PANDURATA      ;42;26579;COOKIE CACAU 80G                   ;42;17900000000000;7891960000000;37;23;20;13;4.04;1354545
PANDURATA      ;42;26584;PANET BAUC 908G                    ;12;17900000000000;7891960000000;59;40;42;5;14.43;1357597
PANDURATA      ;42;26585;PANET VISC D L 450G                ;12;17900000000000;7891960000000;49;33;47;7;10.25;1357598
PANDURATA      ;42;26586;PAN CHOC PER 500G                  ;12;17900000000000;7891960000000;49;33;34;7;7.42;1359529
PANDURATA      ;42;26587;PANT CHOC BACI 500G                ;12;17900000000000;7891960000000;49;33;34;7;7.47;1359530
PANDURATA      ;42;26588;CHOC BR BAUD 500G                  ;18;17900000000000;7891960000000;172;172;160;5;11.50;1359531
PANDURATA      ;42;26589;CEST NAT BAUD P                    ;6;17900000000000;7891960000000;63;27;61;6;15.00;1359597
PANDURATA      ;42;26590;CEST NAT BAU G                     ;3;17900000000000;7891960000000;60;40;31;5;11.35;1359598
PANDURATA      ;42;26610;BATATA PRINGLES RANC               ;14;38000174650;38000174995;0;0;0;13;0.00;1361531
PANDURATA      ;42;26611;PRINGLES HOT DOG 158               ;14;38000116186;38000116193;0;0;0;13;0.00;1361532
PANDURATA      ;42;26612;SNACK CHEEZ IT CEB                 ;30;17900000000000;7896000000000;44;41;25;6;3.70;1361533
PANDURATA      ;42;26616;COOKIES EDICAO ESPEC               ;45;17900000000000;7891960000000;40;32;20;9;5.44;1361974
BOMBRIL        ;51;10;LA BOM BRIL 60G                    ;140;17900000000000;7891020000000;58;60;25;4;9.32;249874
BOMBRIL        ;51;10;LA BOM BRIL 60G                    ;140;17900000000000;7891020000000;18;13;10;4;0.88;249874
BOMBRIL        ;51;99;SAPOLEO RADIUM 300G                ;12;17900000000000;7891020000000;24;21;16;20;4.42;253031
BOMBRIL        ;51;124;SAPON SAPOLEO  200G                ;48;17900000000000;7891020000000;36;24;13;13;11.75;253024
BOMBRIL        ;51;359;SAPON RADIUM 300ML                 ;24;17900000000000;7891020000000;35;21;22;14;10.80;253000
BOMBRIL        ;51;1991;DET LIMPO 500ML                    ;24;17900000000000;7891020000000;35;24;26;13;13.06;1106978
BOMBRIL        ;51;2011;SAPOLEO RADIUM 300G                ;36;17900000000000;7891020000000;35;21;31;15;12.84;381741
BOMBRIL        ;51;2980;SAPON RADIUM 300G                  ;36;17900000000000;7891020000000;34;21;31;15;11.72;126076
BOMBRIL        ;51;3387;DET LIMPO 500ML                    ;24;17900000000000;7891020000000;35;24;27;13;13.20;1106794
BOMBRIL        ;51;3394;DET LIMPO 500ML                    ;24;17900000000000;7891020000000;35;24;26;13;13.06;450447
BOMBRIL        ;51;3405;DET LIMPO 500ML                    ;24;17900000000000;7891020000000;36;24;26;13;13.00;253437
BOMBRIL        ;51;3907;AMAC MON 2L                        ;6;17900000000000;7891020000000;37;21;34;13;12.72;737876
BOMBRIL        ;51;3921;DESINF KALIPTO 2L                  ;6;17900000000000;7891020000000;37;20;33;15;13.00;737890
BOMBRIL        ;51;5420;DET LIMPO 500ML                    ;24;17900000000000;7891020000000;36;24;26;13;13.04;2280806
BOMBRIL        ;51;5705;DESINF KALIPTO 2L                  ;6;17900000000000;7891020000000;37;20;33;15;13.00;669214
BOMBRIL        ;51;5783;LVA LCAS LIMPO 511G                ;12;17900000000000;7891020000000;30;17;26;23;6.78;689922
BOMBRIL        ;51;5790;LVA LCAS LIMPO 511G                ;12;17900000000000;7891020000000;30;16;26;23;6.77;683449
BOMBRIL        ;51;5801;LVA LCAS LIMPO 511G                ;12;17900000000000;7891020000000;30;17;26;23;6.78;691161
BOMBRIL        ;51;5819;LVA LCAS LIMPO 511G                ;12;17900000000000;7891020000000;29;17;26;23;6.72;685825
BOMBRIL        ;51;5826;PINHO BRIL 500ML                   ;12;17900000000000;7891020000000;26;20;24;22;6.53;319607
BOMBRIL        ;51;9002;PINHO  BRIL 500ML                  ;12;17900000000000;7891020000000;26;20;24;22;6.46;790581
BOMBRIL        ;51;11719;AMAC MON 2L                        ;6;17900000000000;7891020000000;37;22;33;13;12.74;4269625
BOMBRIL        ;51;12098;DESINF KALIPTO 2L                  ;6;17900000000000;7891020000000;37;19;33;15;13.00;4660378
BOMBRIL        ;51;12109;DESINF KALIPTO 2L                  ;6;17900000000000;7891020000000;37;20;33;15;12.82;4660521
BOMBRIL        ;51;13870;FACI PASS MON 500ML                ;12;17900000000000;7891020000000;32;22;29;16;7.21;4848004
BOMBRIL        ;51;13887;PASS FAC MON 500ML                 ;12;17900000000000;7891020000000;32;21;25;16;6.86;4845638
BOMBRIL        ;51;14010;DESINF PINHO BRIL 1L               ;12;17900000000000;7891020000000;33;25;29;15;13.00;1403343
BOMBRIL        ;51;14081;DESINF PINHO BRIL 1L               ;12;17900000000000;7891020000000;32;25;30;15;13.00;632645
BOMBRIL        ;51;17362;AMAC MON BIJOU 2L                  ;6;17900000000000;7891020000000;37;22;34;13;12.72;4657781
BOMBRIL        ;51;17370;AMAC MON 2L                        ;6;17900000000000;7891020000000;38;22;34;13;12.71;4657477
BOMBRIL        ;51;18432;PINHO BRIL SILV PLUS               ;12;17900000000000;7891020000000;26;20;23;22;6.47;6842581
